image_path,label
E:\E-Waste\train\Printer\Printer_276.jpg,Printer
E:\E-Waste\train\Printer\Printer_278.jpg,Printer
E:\E-Waste\train\Printer\Printer_28.jpg,Printer
E:\E-Waste\train\Printer\Printer_281.jpg,Printer
E:\E-Waste\train\Printer\Printer_283.jpg,Printer
E:\E-Waste\train\Printer\Printer_285.jpg,Printer
E:\E-Waste\train\Printer\Printer_287.jpg,Printer
E:\E-Waste\train\Printer\Printer_288.jpg,Printer
E:\E-Waste\train\Printer\Printer_289.jpg,Printer
E:\E-Waste\train\Printer\Printer_29.jpg,Printer
E:\E-Waste\train\Printer\Printer_290.jpg,Printer
E:\E-Waste\train\Printer\Printer_291.jpg,Printer
E:\E-Waste\train\Printer\Printer_292.jpg,Printer
E:\E-Waste\train\Printer\Printer_293.jpg,Printer
E:\E-Waste\train\Printer\Printer_295.jpg,Printer
E:\E-Waste\train\Printer\Printer_296.jpg,Printer
E:\E-Waste\train\Printer\Printer_297.jpg,Printer
E:\E-Waste\train\Printer\Printer_298.jpg,Printer
E:\E-Waste\train\Printer\Printer_299.jpg,Printer
E:\E-Waste\train\Printer\Printer_3.jpg,Printer
E:\E-Waste\train\Printer\Printer_30.jpg,Printer
E:\E-Waste\train\Printer\Printer_31.jpg,Printer
E:\E-Waste\train\Printer\Printer_32.jpg,Printer
E:\E-Waste\train\Printer\Printer_33.jpg,Printer
E:\E-Waste\train\Printer\Printer_35.jpg,Printer
E:\E-Waste\train\Printer\Printer_36.jpg,Printer
E:\E-Waste\train\Printer\Printer_38.jpg,Printer
E:\E-Waste\train\Printer\Printer_39.jpg,Printer
E:\E-Waste\train\Printer\Printer_41.jpg,Printer
E:\E-Waste\train\Printer\Printer_42.jpg,Printer
E:\E-Waste\train\Printer\Printer_43.jpg,Printer
E:\E-Waste\train\Printer\Printer_44.jpg,Printer
E:\E-Waste\train\Printer\Printer_45.jpg,Printer
E:\E-Waste\train\Printer\Printer_46.jpg,Printer
E:\E-Waste\train\Printer\Printer_47.jpg,Printer
E:\E-Waste\train\Printer\Printer_48.jpg,Printer
E:\E-Waste\train\Printer\Printer_49.jpg,Printer
E:\E-Waste\train\Printer\Printer_5.jpg,Printer
E:\E-Waste\train\Printer\Printer_50.jpg,Printer
E:\E-Waste\train\Printer\Printer_51.jpg,Printer
E:\E-Waste\train\Printer\Printer_52.jpg,Printer
E:\E-Waste\train\Printer\Printer_53.jpg,Printer
E:\E-Waste\train\Printer\Printer_54.jpg,Printer
E:\E-Waste\train\Printer\Printer_55.jpg,Printer
E:\E-Waste\train\Printer\Printer_56.jpg,Printer
E:\E-Waste\train\Printer\Printer_57.jpg,Printer
E:\E-Waste\train\Printer\Printer_58.jpg,Printer
E:\E-Waste\train\Printer\Printer_59.jpg,Printer
E:\E-Waste\train\Printer\Printer_6.jpg,Printer
E:\E-Waste\train\Printer\Printer_60.jpg,Printer
E:\E-Waste\train\Printer\Printer_62.jpg,Printer
E:\E-Waste\train\Printer\Printer_63.jpg,Printer
E:\E-Waste\train\Printer\Printer_64.jpg,Printer
E:\E-Waste\train\Printer\Printer_67.jpg,Printer
E:\E-Waste\train\Printer\Printer_68.jpg,Printer
E:\E-Waste\train\Printer\Printer_69.jpg,Printer
E:\E-Waste\train\Printer\Printer_7.jpg,Printer
E:\E-Waste\train\Printer\Printer_70.jpg,Printer
E:\E-Waste\train\Printer\Printer_71.jpg,Printer
E:\E-Waste\train\Printer\Printer_72.jpg,Printer
E:\E-Waste\train\Printer\Printer_73.jpg,Printer
E:\E-Waste\train\Printer\Printer_74.jpg,Printer
E:\E-Waste\train\Printer\Printer_76.jpg,Printer
E:\E-Waste\train\Printer\Printer_77.jpg,Printer
E:\E-Waste\train\Printer\Printer_78.jpg,Printer
E:\E-Waste\train\Printer\Printer_79.jpg,Printer
E:\E-Waste\train\Printer\Printer_8.jpg,Printer
E:\E-Waste\train\Printer\Printer_80.jpg,Printer
E:\E-Waste\train\Printer\Printer_81.jpg,Printer
E:\E-Waste\train\Printer\Printer_82.jpg,Printer
E:\E-Waste\train\Printer\Printer_84.jpg,Printer
E:\E-Waste\train\Printer\Printer_85.jpg,Printer
E:\E-Waste\train\Printer\Printer_86.jpg,Printer
E:\E-Waste\train\Printer\Printer_87.jpg,Printer
E:\E-Waste\train\Printer\Printer_89.jpg,Printer
E:\E-Waste\train\Printer\Printer_9.jpg,Printer
E:\E-Waste\train\Printer\Printer_90.jpg,Printer
E:\E-Waste\train\Printer\Printer_91.jpg,Printer
E:\E-Waste\train\Printer\Printer_93.jpg,Printer
E:\E-Waste\train\Printer\Printer_94.jpg,Printer
E:\E-Waste\train\Printer\Printer_96.jpg,Printer
E:\E-Waste\train\Printer\Printer_97.jpg,Printer
E:\E-Waste\train\Printer\Printer_98.jpg,Printer
E:\E-Waste\train\Television\Television_0.jpg,Television
E:\E-Waste\train\Television\Television_1.jpg,Television
E:\E-Waste\train\Television\Television_10.jpg,Television
E:\E-Waste\train\Television\Television_100.jpg,Television
E:\E-Waste\train\Television\Television_101.jpg,Television
E:\E-Waste\train\Television\Television_102.jpg,Television
E:\E-Waste\train\Television\Television_104.jpg,Television
E:\E-Waste\train\Television\Television_107.jpg,Television
E:\E-Waste\train\Television\Television_109.jpg,Television
E:\E-Waste\train\Television\Television_11.jpg,Television
E:\E-Waste\train\Television\Television_110.jpg,Television
E:\E-Waste\train\Television\Television_111.jpg,Television
E:\E-Waste\train\Television\Television_112.jpg,Television
E:\E-Waste\train\Television\Television_113.jpg,Television
E:\E-Waste\train\Television\Television_114.jpg,Television
E:\E-Waste\train\Television\Television_115.jpg,Television
E:\E-Waste\train\Television\Television_116.jpg,Television
E:\E-Waste\train\Television\Television_117.jpg,Television
E:\E-Waste\train\Television\Television_119.jpg,Television
E:\E-Waste\train\Television\Television_12.jpg,Television
E:\E-Waste\train\Television\Television_120.jpg,Television
E:\E-Waste\train\Television\Television_121.jpg,Television
E:\E-Waste\train\Television\Television_123.jpg,Television
E:\E-Waste\train\Television\Television_124.jpg,Television
E:\E-Waste\train\Television\Television_125.jpg,Television
E:\E-Waste\train\Television\Television_126.jpg,Television
E:\E-Waste\train\Television\Television_127.jpg,Television
E:\E-Waste\train\Television\Television_13.jpg,Television
E:\E-Waste\train\Television\Television_131.jpg,Television
E:\E-Waste\train\Television\Television_132.jpg,Television
E:\E-Waste\train\Television\Television_133.jpg,Television
E:\E-Waste\train\Television\Television_134.jpg,Television
E:\E-Waste\train\Television\Television_135.jpg,Television
E:\E-Waste\train\Television\Television_136.jpg,Television
E:\E-Waste\train\Television\Television_137.jpg,Television
E:\E-Waste\train\Television\Television_138.jpg,Television
E:\E-Waste\train\Television\Television_139.jpg,Television
E:\E-Waste\train\Television\Television_14.jpg,Television
E:\E-Waste\train\Television\Television_140.jpg,Television
E:\E-Waste\train\Television\Television_141.jpg,Television
E:\E-Waste\train\Television\Television_142.jpg,Television
E:\E-Waste\train\Television\Television_143.jpg,Television
E:\E-Waste\train\Television\Television_144.jpg,Television
E:\E-Waste\train\Television\Television_145.jpg,Television
E:\E-Waste\train\Television\Television_149.jpg,Television
E:\E-Waste\train\Television\Television_15.jpg,Television
E:\E-Waste\train\Television\Television_151.jpg,Television
E:\E-Waste\train\Television\Television_153.jpg,Television
E:\E-Waste\train\Television\Television_154.jpg,Television
E:\E-Waste\train\Television\Television_155.jpg,Television
E:\E-Waste\train\Television\Television_156.jpg,Television
E:\E-Waste\train\Television\Television_157.jpg,Television
E:\E-Waste\train\Television\Television_158.jpg,Television
E:\E-Waste\train\Television\Television_159.jpg,Television
E:\E-Waste\train\Television\Television_16.jpg,Television
E:\E-Waste\train\Television\Television_160.jpg,Television
E:\E-Waste\train\Television\Television_161.jpg,Television
E:\E-Waste\train\Television\Television_162.jpg,Television
E:\E-Waste\train\Television\Television_163.jpg,Television
E:\E-Waste\train\Television\Television_164.jpg,Television
E:\E-Waste\train\Television\Television_165.jpg,Television
E:\E-Waste\train\Television\Television_166.jpg,Television
E:\E-Waste\train\Television\Television_167.jpg,Television
E:\E-Waste\train\Television\Television_168.jpg,Television
E:\E-Waste\train\Television\Television_17.jpg,Television
E:\E-Waste\train\Television\Television_170.jpg,Television
E:\E-Waste\train\Television\Television_171.jpg,Television
E:\E-Waste\train\Television\Television_172.jpg,Television
E:\E-Waste\train\Television\Television_173.jpg,Television
E:\E-Waste\train\Television\Television_175.jpg,Television
E:\E-Waste\train\Television\Television_176.jpg,Television
E:\E-Waste\train\Television\Television_178.jpg,Television
E:\E-Waste\train\Television\Television_179.jpg,Television
E:\E-Waste\train\Television\Television_18.jpg,Television
E:\E-Waste\train\Television\Television_180.jpg,Television
E:\E-Waste\train\Television\Television_181.jpg,Television
E:\E-Waste\train\Television\Television_182.jpg,Television
E:\E-Waste\train\Television\Television_183.jpg,Television
E:\E-Waste\train\Television\Television_184.jpg,Television
E:\E-Waste\train\Television\Television_185.jpg,Television
E:\E-Waste\train\Television\Television_186.jpg,Television
E:\E-Waste\train\Television\Television_187.jpg,Television
E:\E-Waste\train\Television\Television_188.jpg,Television
E:\E-Waste\train\Television\Television_19.jpg,Television
E:\E-Waste\train\Television\Television_191.jpg,Television
E:\E-Waste\train\Television\Television_193.jpg,Television
E:\E-Waste\train\Television\Television_194.jpg,Television
E:\E-Waste\train\Television\Television_195.jpg,Television
E:\E-Waste\train\Television\Television_196.jpg,Television
E:\E-Waste\train\Television\Television_197.jpg,Television
E:\E-Waste\train\Television\Television_199.jpg,Television
E:\E-Waste\train\Television\Television_2.jpg,Television
E:\E-Waste\train\Television\Television_20.jpg,Television
E:\E-Waste\train\Television\Television_200.jpg,Television
E:\E-Waste\train\Television\Television_201.jpg,Television
E:\E-Waste\train\Television\Television_202.jpg,Television
E:\E-Waste\train\Television\Television_203.jpg,Television
E:\E-Waste\train\Television\Television_204.jpg,Television
E:\E-Waste\train\Television\Television_205.jpg,Television
E:\E-Waste\train\Television\Television_206.jpg,Television
E:\E-Waste\train\Television\Television_207.jpg,Television
E:\E-Waste\train\Television\Television_208.jpg,Television
E:\E-Waste\train\Television\Television_209.jpg,Television
E:\E-Waste\train\Television\Television_21.jpg,Television
E:\E-Waste\train\Television\Television_210.jpg,Television
E:\E-Waste\train\Television\Television_212.jpg,Television
E:\E-Waste\train\Television\Television_213.jpg,Television
E:\E-Waste\train\Television\Television_214.jpg,Television
E:\E-Waste\train\Television\Television_215.jpg,Television
E:\E-Waste\train\Television\Television_216.jpg,Television
E:\E-Waste\train\Television\Television_217.jpg,Television
E:\E-Waste\train\Television\Television_218.jpg,Television
E:\E-Waste\train\Television\Television_219.jpg,Television
E:\E-Waste\train\Television\Television_220.jpg,Television
E:\E-Waste\train\Television\Television_221.jpg,Television
E:\E-Waste\train\Television\Television_222.jpg,Television
E:\E-Waste\train\Television\Television_223.jpg,Television
E:\E-Waste\train\Television\Television_225.jpg,Television
E:\E-Waste\train\Television\Television_227.jpg,Television
E:\E-Waste\train\Television\Television_228.jpg,Television
E:\E-Waste\train\Television\Television_230.jpg,Television
E:\E-Waste\train\Television\Television_231.jpg,Television
E:\E-Waste\train\Television\Television_232.jpg,Television
E:\E-Waste\train\Television\Television_233.jpg,Television
E:\E-Waste\train\Television\Television_234.jpg,Television
E:\E-Waste\train\Television\Television_235.jpg,Television
E:\E-Waste\train\Television\Television_236.jpg,Television
E:\E-Waste\train\Television\Television_237.jpg,Television
E:\E-Waste\train\Television\Television_238.jpg,Television
E:\E-Waste\train\Television\Television_240.jpg,Television
E:\E-Waste\train\Television\Television_243.jpg,Television
E:\E-Waste\train\Television\Television_244.jpg,Television
E:\E-Waste\train\Television\Television_245.jpg,Television
E:\E-Waste\train\Television\Television_246.jpg,Television
E:\E-Waste\train\Television\Television_248.jpg,Television
E:\E-Waste\train\Television\Television_249.jpg,Television
E:\E-Waste\train\Television\Television_25.jpg,Television
E:\E-Waste\train\Television\Television_250.jpg,Television
E:\E-Waste\train\Television\Television_252.jpg,Television
E:\E-Waste\train\Television\Television_253.jpg,Television
E:\E-Waste\train\Television\Television_254.jpg,Television
E:\E-Waste\train\Television\Television_255.jpg,Television
E:\E-Waste\train\Television\Television_256.jpg,Television
E:\E-Waste\train\Television\Television_257.jpg,Television
E:\E-Waste\train\Television\Television_258.jpg,Television
E:\E-Waste\train\Television\Television_26.jpg,Television
E:\E-Waste\train\Television\Television_261.jpg,Television
E:\E-Waste\train\Television\Television_262.jpg,Television
E:\E-Waste\train\Television\Television_263.jpg,Television
E:\E-Waste\train\Television\Television_268.jpg,Television
E:\E-Waste\train\Television\Television_269.jpg,Television
E:\E-Waste\train\Television\Television_27.jpg,Television
E:\E-Waste\train\Television\Television_270.jpg,Television
E:\E-Waste\train\Television\Television_271.jpg,Television
E:\E-Waste\train\Television\Television_272.jpg,Television
E:\E-Waste\train\Television\Television_273.jpg,Television
E:\E-Waste\train\Television\Television_274.jpg,Television
E:\E-Waste\train\Television\Television_276.jpg,Television
E:\E-Waste\train\Television\Television_278.jpg,Television
E:\E-Waste\train\Television\Television_28.jpg,Television
E:\E-Waste\train\Television\Television_281.jpg,Television
E:\E-Waste\train\Television\Television_283.jpg,Television
E:\E-Waste\train\Television\Television_285.jpg,Television
E:\E-Waste\train\Television\Television_287.jpg,Television
E:\E-Waste\train\Television\Television_288.jpg,Television
E:\E-Waste\train\Television\Television_289.jpg,Television
E:\E-Waste\train\Television\Television_29.jpg,Television
E:\E-Waste\train\Television\Television_290.jpg,Television
E:\E-Waste\train\Television\Television_291.jpg,Television
E:\E-Waste\train\Television\Television_292.jpg,Television
E:\E-Waste\train\Television\Television_293.jpg,Television
E:\E-Waste\train\Television\Television_295.jpg,Television
E:\E-Waste\train\Television\Television_296.jpg,Television
E:\E-Waste\train\Television\Television_297.jpg,Television
E:\E-Waste\train\Television\Television_298.jpg,Television
E:\E-Waste\train\Television\Television_299.jpg,Television
E:\E-Waste\train\Television\Television_3.jpg,Television
E:\E-Waste\train\Television\Television_30.jpg,Television
E:\E-Waste\train\Television\Television_31.jpg,Television
E:\E-Waste\train\Television\Television_32.jpg,Television
E:\E-Waste\train\Television\Television_33.jpg,Television
E:\E-Waste\train\Television\Television_35.jpg,Television
E:\E-Waste\train\Television\Television_36.jpg,Television
E:\E-Waste\train\Television\Television_38.jpg,Television
E:\E-Waste\train\Television\Television_39.jpg,Television
E:\E-Waste\train\Television\Television_41.jpg,Television
E:\E-Waste\train\Television\Television_42.jpg,Television
E:\E-Waste\train\Television\Television_43.jpg,Television
E:\E-Waste\train\Television\Television_44.jpg,Television
E:\E-Waste\train\Television\Television_45.jpg,Television
E:\E-Waste\train\Television\Television_46.jpg,Television
E:\E-Waste\train\Television\Television_47.jpg,Television
E:\E-Waste\train\Television\Television_48.jpg,Television
E:\E-Waste\train\Television\Television_49.jpg,Television
E:\E-Waste\train\Television\Television_5.jpg,Television
E:\E-Waste\train\Television\Television_50.jpg,Television
E:\E-Waste\train\Television\Television_51.jpg,Television
E:\E-Waste\train\Television\Television_52.jpg,Television
E:\E-Waste\train\Television\Television_53.jpg,Television
E:\E-Waste\train\Television\Television_54.jpg,Television
E:\E-Waste\train\Television\Television_55.jpg,Television
E:\E-Waste\train\Television\Television_56.jpg,Television
E:\E-Waste\train\Television\Television_57.jpg,Television
E:\E-Waste\train\Television\Television_58.jpg,Television
E:\E-Waste\train\Television\Television_59.jpg,Television
E:\E-Waste\train\Television\Television_6.jpg,Television
E:\E-Waste\train\Television\Television_60.jpg,Television
E:\E-Waste\train\Television\Television_62.jpg,Television
E:\E-Waste\train\Television\Television_63.jpg,Television
E:\E-Waste\train\Television\Television_64.jpg,Television
E:\E-Waste\train\Television\Television_67.jpg,Television
E:\E-Waste\train\Television\Television_68.jpg,Television
E:\E-Waste\train\Television\Television_69.jpg,Television
E:\E-Waste\train\Television\Television_7.jpg,Television
E:\E-Waste\train\Television\Television_70.jpg,Television
E:\E-Waste\train\Television\Television_71.jpg,Television
E:\E-Waste\train\Television\Television_72.jpg,Television
E:\E-Waste\train\Television\Television_73.jpg,Television
E:\E-Waste\train\Television\Television_74.jpg,Television
E:\E-Waste\train\Television\Television_76.jpg,Television
E:\E-Waste\train\Television\Television_77.jpg,Television
E:\E-Waste\train\Television\Television_78.jpg,Television
E:\E-Waste\train\Television\Television_79.jpg,Television
E:\E-Waste\train\Television\Television_8.jpg,Television
E:\E-Waste\train\Television\Television_80.jpg,Television
E:\E-Waste\train\Television\Television_81.jpg,Television
E:\E-Waste\train\Television\Television_82.jpg,Television
E:\E-Waste\train\Television\Television_84.jpg,Television
E:\E-Waste\train\Television\Television_85.jpg,Television
E:\E-Waste\train\Television\Television_86.jpg,Television
E:\E-Waste\train\Television\Television_87.jpg,Television
E:\E-Waste\train\Television\Television_89.jpg,Television
E:\E-Waste\train\Television\Television_9.jpg,Television
E:\E-Waste\train\Television\Television_90.jpg,Television
E:\E-Waste\train\Television\Television_91.jpg,Television
E:\E-Waste\train\Television\Television_93.jpg,Television
E:\E-Waste\train\Television\Television_94.jpg,Television
E:\E-Waste\train\Television\Television_96.jpg,Television
E:\E-Waste\train\Television\Television_97.jpg,Television
E:\E-Waste\train\Television\Television_98.jpg,Television
E:\E-Waste\train\Washing Machine\Washing_Machine_0.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_1.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_10.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_100.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_101.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_102.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_104.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_107.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_109.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_11.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_110.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_111.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_112.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_113.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_114.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_115.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_116.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_117.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_119.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_12.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_120.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_121.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_123.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_124.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_125.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_126.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_127.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_13.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_131.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_132.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_133.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_134.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_135.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_136.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_137.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_138.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_139.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_14.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_140.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_141.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_142.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_143.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_144.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_145.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_149.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_15.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_151.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_153.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_154.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_155.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_156.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_157.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_158.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_159.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_16.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_160.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_161.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_162.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_163.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_164.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_165.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_166.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_167.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_168.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_17.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_170.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_171.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_172.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_173.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_175.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_176.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_178.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_179.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_18.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_180.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_181.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_182.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_183.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_184.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_185.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_186.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_187.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_188.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_19.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_191.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_193.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_194.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_195.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_196.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_197.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_199.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_2.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_20.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_200.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_201.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_202.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_203.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_204.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_205.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_206.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_207.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_208.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_209.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_21.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_210.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_212.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_213.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_214.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_215.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_216.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_217.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_218.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_219.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_220.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_221.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_222.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_223.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_225.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_227.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_228.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_230.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_231.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_232.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_233.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_234.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_235.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_236.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_237.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_238.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_240.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_243.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_244.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_245.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_246.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_248.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_249.jpg,Washing Machine
E:\E-Waste\train\Washing Machine\Washing_Machine_25.jpg,Washing Machine
